Solyc01g006120.3.1	GO:0004672|GO:0005524|GO:0006468
Solyc01g006120.3.1	GO:0004672|GO:0006468
Solyc01g006120.3.1	GO:0005524
Solyc01g006130.3.1	GO:0031072|GO:0051082
Solyc01g006150.3.1	GO:0006812|GO:0008324|GO:0016021|GO:0055085
Solyc01g006160.3.1	GO:0003735|GO:0005622|GO:0005840|GO:0006414
Solyc01g006180.3.1	GO:0005525
Solyc01g006190.3.1	GO:0004842|GO:0008270|GO:0016567
Solyc01g006190.3.1	GO:0005515
Solyc01g006190.3.1	GO:0005515|GO:0008270
Solyc01g006190.3.1	GO:0005634|GO:0006511|GO:0007275
Solyc01g006190.3.1	GO:0008270
Solyc01g006210.3.1	GO:0006281|GO:0030915
Solyc01g006220.2.1	GO:0005515
Solyc01g006220.2.1	GO:0005634|GO:0018024
Solyc01g006250.2.1	GO:0005515
Solyc01g006260.3.1	GO:0004540|GO:0008033
Solyc01g006280.3.1	GO:0004329|GO:0005524|GO:0009396
Solyc01g006290.3.1	GO:0004601|GO:0006979|GO:0020037|GO:0055114
Solyc01g006290.3.1	GO:0004601|GO:0042744
Solyc01g006290.3.1	GO:0004601|GO:0055114
Solyc01g006300.3.1	GO:0004601|GO:0006979|GO:0020037|GO:0055114
Solyc01g006300.3.1	GO:0004601|GO:0042744
Solyc01g006300.3.1	GO:0004601|GO:0055114
Solyc01g006310.3.1	GO:0004601|GO:0006979|GO:0020037|GO:0055114
Solyc01g006310.3.1	GO:0004601|GO:0042744
Solyc01g006310.3.1	GO:0004601|GO:0055114
Solyc01g006340.3.1	GO:0003676|GO:0005524
Solyc01g006350.3.1	GO:0000148|GO:0003843|GO:0006075|GO:0016020
Solyc01g006370.3.1	GO:0000148|GO:0003843|GO:0006075|GO:0016020
Solyc01g006430.3.1	GO:0006629
Solyc01g006430.3.1	GO:0016717|GO:0055114
Solyc01g006440.2.1	GO:0005215|GO:0006810|GO:0016020
Solyc01g006460.2.1	GO:0005634|GO:0006281|GO:0030915
Solyc01g006470.1.1	GO:0005515
Solyc01g006500.3.1	GO:0005515
Solyc01g006510.3.1	GO:0008270|GO:0016491|GO:0055114
Solyc01g006510.3.1	GO:0016491
Solyc01g006510.3.1	GO:0055114
Solyc01g006520.3.1	GO:0004672|GO:0005524|GO:0006468
Solyc01g006520.3.1	GO:0004672|GO:0006468
Solyc01g006520.3.1	GO:0004674
Solyc01g006520.3.1	GO:0005524
Solyc01g006520.3.1	GO:0048544
Solyc01g006530.1.1	GO:0004672|GO:0005524|GO:0006468
Solyc01g006530.1.1	GO:0004672|GO:0006468
Solyc01g006530.1.1	GO:0004674
Solyc01g006540.3.1	GO:0005515
Solyc01g006540.3.1	GO:0016491|GO:0055114
Solyc01g006540.3.1	GO:0016702|GO:0046872|GO:0055114
Solyc01g006545.1.1	GO:0005515
Solyc01g006550.3.1	GO:0005515
Solyc01g006560.3.1	GO:0016491|GO:0055114
Solyc01g006560.3.1	GO:0016702|GO:0046872|GO:0055114
Solyc01g006565.1.1	GO:0005515
Solyc01g006565.1.1	GO:0016702|GO:0046872|GO:0055114
Solyc01g006570.1.1	GO:0016702|GO:0046872|GO:0055114
Solyc01g006575.1.1	GO:0016491|GO:0055114
Solyc01g006580.3.1	GO:0016491|GO:0055114
Solyc01g006590.2.1	GO:0004672|GO:0005524|GO:0006468
Solyc01g006590.2.1	GO:0004672|GO:0006468
Solyc01g006590.2.1	GO:0005524
Solyc01g006600.2.1	GO:0004096|GO:0020037|GO:0055114
Solyc01g006600.2.1	GO:0016491|GO:0055114
Solyc01g006600.2.1	GO:0020037|GO:0055114
Solyc01g006610.2.1	GO:0016491|GO:0055114
Solyc01g006620.3.1	GO:0005515
Solyc01g006630.3.1	GO:0016491
Solyc01g006640.1.1	GO:0003824|GO:0008152
Solyc01g006640.1.1	GO:0004096|GO:0020037|GO:0055114
Solyc01g006640.1.1	GO:0016491|GO:0055114
Solyc01g006640.1.1	GO:0020037|GO:0055114
Solyc01g006650.2.1	GO:0003700|GO:0005634
Solyc01g006660.2.1	GO:0004252|GO:0006508
Solyc01g006670.2.1	GO:0008152|GO:0016758
Solyc01g006710.3.1	GO:0003676|GO:0005524
Solyc01g006710.3.1	GO:0004386
Solyc01g006720.3.1	GO:0005524|GO:0016887
Solyc01g006720.3.1	GO:0016020
Solyc01g006730.3.1	GO:0004672|GO:0005524|GO:0006468
Solyc01g006730.3.1	GO:0004672|GO:0006468
Solyc01g006730.3.1	GO:0005509
Solyc01g006730.3.1	GO:0005524
Solyc01g006735.1.1	GO:0004857
Solyc01g006740.3.1	GO:0000287|GO:0005986|GO:0050307
Solyc01g006740.3.1	GO:0005986|GO:0050307
Solyc01g006755.1.1	GO:0004857
Solyc01g006800.3.1	GO:0004177|GO:0006508|GO:0008235
Solyc01g006810.3.1	GO:0005515|GO:0008270
Solyc01g006810.3.1	GO:0008270
Solyc01g006840.3.1	GO:0004672|GO:0005524|GO:0006468
Solyc01g006840.3.1	GO:0004672|GO:0006468
Solyc01g006840.3.1	GO:0005509
Solyc01g006840.3.1	GO:0005524
Solyc01g006850.1.1	GO:0005515
Solyc01g006860.3.1	GO:0006457|GO:0051087
Solyc01g006860.3.1	GO:0051259
Solyc01g006870.3.1	GO:0006457|GO:0051087
Solyc01g006870.3.1	GO:0008289
Solyc01g006870.3.1	GO:0051259
Solyc01g006880.3.1	GO:0005515
Solyc01g006900.3.1	GO:0032366
Solyc01g006910.3.1	GO:0005515|GO:0008270
Solyc01g006920.3.1	GO:0005515
Solyc01g006920.3.1	GO:0008270
Solyc01g006930.3.1	GO:0003700|GO:0006355
Solyc01g006940.3.1	GO:0000166
Solyc01g006940.3.1	GO:0003676
Solyc01g006950.3.1	GO:0005484|GO:0006886|GO:0016020
Solyc01g006950.3.1	GO:0005515
Solyc01g006950.3.1	GO:0016020
Solyc01g006950.3.1	GO:0016020|GO:0016192
Solyc01g006960.3.1	GO:0005515
Solyc01g006970.3.1	GO:0003676|GO:0005524
Solyc01g006970.3.1	GO:0003676|GO:0005524|GO:0008026
Solyc01g006970.3.1	GO:0004386
Solyc01g006980.3.1	GO:0003824|GO:0008152
Solyc01g006980.3.1	GO:0008152
Solyc01g006980.3.1	GO:0008152|GO:0016740
Solyc01g006990.3.1	GO:0005515
Solyc01g006993.1.1	GO:0003677|GO:0006355
Solyc01g006997.1.1	GO:0003677|GO:0006355
Solyc01g007000.3.1	GO:0004842|GO:0016567
Solyc01g007000.3.1	GO:0005488
Solyc01g007010.2.1	GO:0004842|GO:0016567
Solyc01g007010.2.1	GO:0005488
Solyc01g007020.3.1	GO:0005488
Solyc01g007025.1.1	GO:0004842|GO:0016567
Solyc01g007030.3.1	GO:0005488
Solyc01g007040.3.1	GO:0004842|GO:0016567
Solyc01g007040.3.1	GO:0005488
Solyc01g007050.2.1	GO:0004842|GO:0016567
Solyc01g007050.2.1	GO:0005488
Solyc01g007070.3.1	GO:0003677
Solyc01g007070.3.1	GO:0003677|GO:0006355
Solyc01g007080.3.1	GO:0015743
Solyc01g007090.1.1	GO:0015743
Solyc01g007120.3.1	GO:0004672
Solyc01g007120.3.1	GO:0004674|GO:0005524
Solyc01g007120.3.1	GO:0004674|GO:0005524|GO:0006468
Solyc01g007130.3.1	GO:0004672|GO:0005524|GO:0006468
Solyc01g007130.3.1	GO:0004672|GO:0006468
Solyc01g007130.3.1	GO:0005524
Solyc01g007140.3.1	GO:0005488
Solyc01g007150.3.1	GO:0005198|GO:0006886|GO:0016192|GO:0030126
Solyc01g007150.3.1	GO:0005488
Solyc01g007150.3.1	GO:0005737|GO:0006886
Solyc01g007150.3.1	GO:0006886|GO:0016192|GO:0030117
Solyc01g007170.3.1	GO:0005515
Solyc01g007180.3.1	GO:0000226|GO:0000922|GO:0005815|GO:0007020|GO:0043015
Solyc01g007260.3.1	GO:0019538
Solyc01g007740.3.1	GO:0016209|GO:0016491|GO:0055114
Solyc01g007740.3.1	GO:0045454
Solyc01g007740.3.1	GO:0051920|GO:0055114
Solyc01g007750.3.1	GO:0003690|GO:0006355
Solyc01g007760.3.1	GO:0003700|GO:0005667|GO:0006355
Solyc01g007760.3.1	GO:0046983
Solyc01g007840.3.1	GO:0000289|GO:0004535
Solyc01g007840.3.1	GO:0003676
Solyc01g007850.2.1	GO:0005515
Solyc01g007850.2.1	GO:0008270
Solyc01g007880.3.1	GO:0003924
Solyc01g007895.1.1	GO:0046983
Solyc01g007910.3.1	GO:0003824|GO:0008152
Solyc01g007910.3.1	GO:0048037
Solyc01g007920.2.1	GO:0003824|GO:0008152
Solyc01g007930.3.1	GO:0005515
Solyc01g007940.3.1	GO:0003824
Solyc01g007940.3.1	GO:0009058|GO:0030170
Solyc01g007950.3.1	GO:0004601|GO:0006979|GO:0020037|GO:0055114
Solyc01g007950.3.1	GO:0004601|GO:0042744
Solyc01g007960.3.1	GO:0004672|GO:0005524|GO:0006468
Solyc01g007960.3.1	GO:0004672|GO:0006468
Solyc01g007960.3.1	GO:0005524
Solyc01g007970.2.1	GO:0004672|GO:0005524|GO:0006468
Solyc01g007970.2.1	GO:0004672|GO:0006468
Solyc01g007970.2.1	GO:0005524
Solyc01g007980.3.1	GO:0004672|GO:0005524|GO:0006468
Solyc01g007980.3.1	GO:0004672|GO:0006468
Solyc01g007980.3.1	GO:0005524
Solyc01g007990.3.1	GO:0004672|GO:0005524|GO:0006468
Solyc01g007990.3.1	GO:0004672|GO:0006468
Solyc01g007990.3.1	GO:0005524
Solyc01g008000.3.1	GO:0005525
Solyc01g008000.3.1	GO:0005525|GO:0005622|GO:0007264
Solyc01g008005.1.1	GO:0003677|GO:0006352
Solyc01g008020.3.1	GO:0005337|GO:0006810|GO:0016021
Solyc01g008050.3.1	GO:0005794|GO:0010411|GO:0016413
Solyc01g008060.3.1	GO:0003676
Solyc01g008060.3.1	GO:0003676|GO:0004523
Solyc01g008080.3.1	GO:0003735|GO:0005622|GO:0005840|GO:0006412
Solyc01g008080.3.1	GO:0006412
Solyc01g008090.3.1	GO:0003735|GO:0005622|GO:0005840|GO:0006412
Solyc01g008090.3.1	GO:0006412
Solyc01g008110.3.1	GO:0004497|GO:0005506|GO:0016705|GO:0020037|GO:0055114
Solyc01g008110.3.1	GO:0005506|GO:0016705|GO:0020037|GO:0055114
Solyc01g008110.3.1	GO:0016705|GO:0055114
Solyc01g008120.3.1	GO:0003712|GO:0004402|GO:0005634|GO:0006355|GO:0008270
Solyc01g008120.3.1	GO:0004402|GO:0006355|GO:0016573
Solyc01g008120.3.1	GO:0005515
Solyc01g008120.3.1	GO:0008270
Solyc01g008130.3.1	GO:0009055|GO:0015035|GO:0045454
Solyc01g008130.3.1	GO:0035556
Solyc01g008140.3.1	GO:0004672|GO:0005524|GO:0006468
Solyc01g008140.3.1	GO:0004672|GO:0006468
Solyc01g008140.3.1	GO:0005515
Solyc01g008140.3.1	GO:0005524
Solyc01g008160.3.1	GO:0005515
Solyc01g008170.3.1	GO:0046872
Solyc01g008200.3.1	GO:0000123
Solyc01g008240.3.1	GO:0005215|GO:0016021|GO:0055085
Solyc01g008240.3.1	GO:0016020|GO:0022891|GO:0055085
Solyc01g008240.3.1	GO:0016021|GO:0022857|GO:0055085
Solyc01g008240.3.1	GO:0045454
Solyc01g008250.3.1	GO:0006662|GO:0015035|GO:0045454
Solyc01g008250.3.1	GO:0045454
Solyc01g008270.3.1	GO:0006457|GO:0016272|GO:0051082
Solyc01g008280.3.1	GO:0019211
Solyc01g008290.3.1	GO:0003824
Solyc01g008290.3.1	GO:0004152|GO:0006207|GO:0016020|GO:0055114
Solyc01g008290.3.1	GO:0004152|GO:0006207|GO:0055114
Solyc01g008290.3.1	GO:0005737|GO:0016627|GO:0055114
Solyc01g008300.2.1	GO:0016747
Solyc01g008310.3.1	GO:0000166|GO:0004826|GO:0005524|GO:0005737|GO:0006432
Solyc01g008310.3.1	GO:0000287|GO:0003723|GO:0005524|GO:0006432
Solyc01g008310.3.1	GO:0003723|GO:0004826
Solyc01g008320.3.1	GO:0046872
Solyc01g008330.3.1	GO:0003824|GO:0005524
Solyc01g008330.3.1	GO:0004075|GO:0005524
Solyc01g008330.3.1	GO:0005524
Solyc01g008330.3.1	GO:0005524|GO:0046872
Solyc01g008330.3.1	GO:0016874
Solyc01g008340.3.1	GO:0003735|GO:0005622|GO:0005840|GO:0006412
Solyc01g008360.3.1	GO:0000166
Solyc01g008360.3.1	GO:0003676
Solyc01g008370.3.1	GO:0005515
Solyc01g008370.3.1	GO:0005838
Solyc01g008390.2.1	GO:0005515
Solyc01g008410.2.1	GO:0005515
Solyc01g008415.1.1	GO:0006952
Solyc01g008420.3.1	GO:0006855|GO:0015238|GO:0015297|GO:0016020|GO:0055085
Solyc01g008440.3.1	GO:0004672|GO:0005524|GO:0006468
Solyc01g008440.3.1	GO:0004672|GO:0006468
Solyc01g008440.3.1	GO:0005509
Solyc01g008440.3.1	GO:0005524
Solyc01g008460.3.1	GO:0009055|GO:0051536
Solyc01g008460.3.1	GO:0009055|GO:0051537
Solyc01g008470.3.1	GO:0008565|GO:0015031|GO:0016021
Solyc01g008490.3.1	GO:0003677|GO:0016602
Solyc01g008490.3.1	GO:0003700|GO:0006355
Solyc01g008493.1.1	GO:0003700|GO:0006355
Solyc01g008497.1.1	GO:0004672|GO:0005524|GO:0006468
Solyc01g008497.1.1	GO:0004672|GO:0006468
Solyc01g008497.1.1	GO:0005524
Solyc01g008500.3.1	GO:0004672|GO:0005524|GO:0006468
Solyc01g008500.3.1	GO:0004672|GO:0006468
Solyc01g008500.3.1	GO:0005524
Solyc01g008520.3.1	GO:0000724|GO:0005657|GO:0006281|GO:0033063
Solyc01g008530.3.1	GO:0003824|GO:0050662
Solyc01g008540.3.1	GO:0003824|GO:0050662
Solyc01g008550.4.1	GO:0003824|GO:0050662
Solyc01g008560.3.1	GO:0003951|GO:0006741|GO:0008152
Solyc01g008560.3.1	GO:0003951|GO:0008152
Solyc01g008560.3.1	GO:0003951|GO:0008152|GO:0019674
Solyc01g008570.1.1	GO:0004672|GO:0005524|GO:0006468
Solyc01g008570.1.1	GO:0004672|GO:0006468
Solyc01g008580.1.1	GO:0005385|GO:0016021|GO:0071577
Solyc01g008580.1.1	GO:0016020|GO:0030001|GO:0046873|GO:0055085
Solyc01g008590.1.1	GO:0016020|GO:0030001|GO:0046873|GO:0055085
Solyc01g008600.3.1	GO:0000166
Solyc01g008600.3.1	GO:0003676
Solyc01g008600.3.1	GO:0046872
Solyc01g008610.3.1	GO:0004553|GO:0005975
Solyc01g008610.3.1	GO:0005975
Solyc01g008620.3.1	GO:0004553|GO:0005975
Solyc01g008620.3.1	GO:0005975
Solyc01g008640.3.1	GO:0005506|GO:0016705|GO:0020037|GO:0055114
Solyc01g008640.3.1	GO:0016705|GO:0055114
Solyc01g008650.3.1	GO:0005506|GO:0016705|GO:0020037|GO:0055114
Solyc01g008650.3.1	GO:0016705|GO:0055114
Solyc01g008660.3.1	GO:0005515
Solyc01g008670.3.1	GO:0005506|GO:0016705|GO:0020037|GO:0055114
Solyc01g008670.3.1	GO:0016705|GO:0055114
Solyc01g008710.4.1	GO:0004553|GO:0005975
Solyc01g008710.4.1	GO:0005975
Solyc01g008720.2.1	GO:0004553|GO:0005975
Solyc01g008720.2.1	GO:0005975
Solyc01g008730.3.1	GO:0003700|GO:0006355|GO:0043565
Solyc01g008730.3.1	GO:0006351|GO:0043565
Solyc01g008740.2.1	GO:0004672|GO:0005524|GO:0006468
Solyc01g008740.2.1	GO:0004672|GO:0006468
Solyc01g008740.2.1	GO:0005509
Solyc01g008740.2.1	GO:0005524
Solyc01g008770.3.1	GO:0007165
Solyc01g008780.3.1	GO:0004623|GO:0006644|GO:0050482
Solyc01g008790.3.1	GO:0003824|GO:0008152
Solyc01g008790.3.1	GO:0016788
Solyc01g008800.2.1	GO:0005515
Solyc01g008800.2.1	GO:0005515|GO:0007165
Solyc01g008800.2.1	GO:0005515|GO:0008270
Solyc01g008800.2.1	GO:0043531
Solyc01g008810.3.1	GO:0005515|GO:0008270
Solyc01g008820.3.1	GO:0004190|GO:0016021
Solyc01g008830.2.1	GO:0005507
Solyc01g008830.2.1	GO:0005507|GO:0005576
Solyc01g008830.2.1	GO:0005507|GO:0016491|GO:0055114
Solyc01g008830.2.1	GO:0055114
Solyc01g008840.3.1	GO:0005515
Solyc01g008850.3.1	GO:0004672|GO:0005524|GO:0006468
Solyc01g008850.3.1	GO:0004672|GO:0006468
Solyc01g008850.3.1	GO:0005524
Solyc01g008850.3.1	GO:0007165
Solyc01g008860.1.1	GO:0004672|GO:0005524|GO:0006468
Solyc01g008860.1.1	GO:0004672|GO:0006468
Solyc01g008870.1.1	GO:0004672|GO:0005524|GO:0006468
Solyc01g008870.1.1	GO:0004672|GO:0006468
Solyc01g008870.1.1	GO:0005524
Solyc01g008880.2.1	GO:0003677
Solyc01g008880.2.1	GO:0003700
Solyc01g008880.2.1	GO:0003700|GO:0006355
Solyc01g008890.3.1	GO:0003677
Solyc01g008890.3.1	GO:0003700|GO:0006355
Solyc01g008910.2.1	GO:0000989|GO:0005634
Solyc01g008930.4.1	GO:0010024|GO:0016636|GO:0050897|GO:0055114
Solyc01g008950.3.1	GO:0005509
Solyc01g008960.3.1	GO:0003676
Solyc01g008960.3.1	GO:0005515
Solyc01g008970.3.1	GO:0000166
Solyc01g008970.3.1	GO:0003676
Solyc01g008977.1.1	GO:0003700|GO:0006355|GO:0043565
Solyc01g008980.3.1	GO:0003700|GO:0006355|GO:0043565
Solyc01g008990.3.1	GO:0000445|GO:0006397
Solyc01g009000.3.1	GO:0005515|GO:0008270
Solyc01g009010.3.1	GO:0005524
Solyc01g009010.3.1	GO:0016114|GO:0050515
Solyc01g009020.3.1	GO:0004869
Solyc01g009040.3.1	GO:0005634
Solyc01g009050.3.1	GO:0006777
Solyc01g009050.3.1	GO:0032324
Solyc01g009060.3.1	GO:0005515
Solyc01g009070.3.1	GO:0003677
Solyc01g009080.3.1	GO:0005515
Solyc01g009090.3.1	GO:0046872
Solyc01g009100.3.1	GO:0003735|GO:0005622|GO:0005840|GO:0006412
Solyc01g009170.3.1	GO:0003700|GO:0005634
Solyc01g009180.3.1	GO:0003871|GO:0008270|GO:0008652
Solyc01g009180.3.1	GO:0003871|GO:0008270|GO:0009086
Solyc01g009235.1.1	GO:0003824|GO:0016614|GO:0050660|GO:0055114
Solyc01g009235.1.1	GO:0005506|GO:0016491|GO:0055114
Solyc01g009235.1.1	GO:0009055|GO:0051536
Solyc01g009235.1.1	GO:0016491|GO:0046872|GO:0055114
Solyc01g009235.1.1	GO:0016491|GO:0055114
Solyc01g009235.1.1	GO:0050660
Solyc01g009235.1.1	GO:0051537
Solyc01g009240.3.1	GO:0004553|GO:0005975
Solyc01g009280.3.1	GO:0004721|GO:0009742
Solyc01g009280.3.1	GO:0005515
Solyc01g009280.3.1	GO:0016787
Solyc01g009290.3.1	GO:0005849|GO:0031124
Solyc01g009290.3.1	GO:0031124
Solyc01g009300.3.1	GO:0004672|GO:0005524|GO:0006468
Solyc01g009300.3.1	GO:0004672|GO:0006468
Solyc01g009300.3.1	GO:0005524
Solyc01g009310.3.1	GO:0016020
Solyc01g009310.3.1	GO:0016628|GO:0055114
Solyc01g009320.2.1	GO:0004842|GO:0016567
Solyc01g009320.2.1	GO:0005488
Solyc01g009330.1.1	GO:0004842|GO:0016567
Solyc01g009330.1.1	GO:0005488
Solyc01g009340.3.1	GO:0005515
Solyc01g009350.2.1	GO:0000289|GO:0004535
Solyc01g009350.2.1	GO:0003676
Solyc01g009360.1.1	GO:0000289|GO:0004535
Solyc01g009360.1.1	GO:0003676
Solyc01g009370.2.1	GO:0005506|GO:0016705|GO:0020037|GO:0055114
Solyc01g009370.2.1	GO:0016705|GO:0055114
Solyc01g009380.3.1	GO:0016021|GO:0016485
Solyc01g009390.3.1	GO:0000290|GO:0008047|GO:0043085
Solyc01g009400.3.1	GO:0004601|GO:0006979|GO:0020037|GO:0055114
Solyc01g009400.3.1	GO:0004601|GO:0042744
Solyc01g009400.3.1	GO:0004601|GO:0055114
Solyc01g009410.3.1	GO:0004601|GO:0006979|GO:0020037|GO:0055114
Solyc01g009410.3.1	GO:0004601|GO:0042744
Solyc01g009420.3.1	GO:0003824|GO:0050662
Solyc01g009440.2.1	GO:0003677
Solyc01g009440.2.1	GO:0003700|GO:0006355
Solyc01g009450.2.1	GO:0004222
Solyc01g009470.2.1	GO:0003950
Solyc01g009470.2.1	GO:0003950|GO:0006471
Solyc01g009510.2.1	GO:0003700|GO:0006355|GO:0043565
Solyc01g009520.3.1	GO:0003723
Solyc01g009520.3.1	GO:0003723|GO:0003735|GO:0006412|GO:0015934
Solyc01g009600.3.1	GO:0008168
Solyc01g009610.3.1	GO:0004864|GO:0009966|GO:0043666
Solyc01g009620.3.1	GO:0003729|GO:0005849|GO:0006378
Solyc01g009620.3.1	GO:0016787
Solyc01g009630.3.1	GO:0003729|GO:0005849|GO:0006378
Solyc01g009630.3.1	GO:0016787
Solyc01g009635.1.1	GO:0004650|GO:0005975
Solyc01g009640.2.1	GO:0004650|GO:0005975
Solyc01g009645.1.1	GO:0003677
Solyc01g009650.1.1	GO:0003677
Solyc01g009670.3.1	GO:0003723|GO:0006396|GO:0016779
Solyc01g009680.3.1	GO:0005515
Solyc01g009680.3.1	GO:0016491|GO:0055114
Solyc01g009680.3.1	GO:0016702|GO:0046872|GO:0055114
Solyc01g009695.1.1	GO:0016702|GO:0046872|GO:0055114
Solyc01g009700.2.1	GO:0005515
Solyc01g009770.3.1	GO:0005515
Solyc01g009810.3.1	GO:0005515
Solyc01g009860.3.1	GO:0003677|GO:0006355
Solyc01g009870.3.1	GO:0006629|GO:0008081
Solyc01g009880.2.1	GO:0000145|GO:0006887
Solyc01g009890.1.1	GO:0009055|GO:0015035|GO:0045454
Solyc01g009900.3.1	GO:0009055|GO:0015035|GO:0045454
Solyc01g009910.1.1	GO:0009055|GO:0015035|GO:0045454
Solyc01g009930.2.1	GO:0005515
Solyc01g009935.1.1	GO:0009733
Solyc01g009940.1.1	GO:0016787
Solyc01g009940.1.1	GO:0016810
Solyc01g009960.3.1	GO:0006631|GO:0045300|GO:0055114
Solyc01g009960.3.1	GO:0006633|GO:0016491|GO:0055114
Solyc01g009960.3.1	GO:0016491|GO:0055114
Solyc01g009970.3.1	GO:0016787
Solyc01g009990.3.1	GO:0000413|GO:0003755|GO:0006457
Solyc01g009990.3.1	GO:0003755|GO:0006457
Solyc01g010000.3.1	GO:0008152|GO:0016597
Solyc01g010020.3.1	GO:0005509
Solyc01g010030.3.1	GO:0004672|GO:0005524|GO:0006468
Solyc01g010030.3.1	GO:0004672|GO:0006468
Solyc01g010030.3.1	GO:0005524
Solyc01g010050.3.1	GO:0004014
Solyc01g010050.3.1	GO:0004014|GO:0006597|GO:0008295
Solyc01g010050.3.1	GO:0004014|GO:0008295
Solyc01g010080.3.1	GO:0005216|GO:0006811|GO:0016020|GO:0055085
Solyc01g010080.3.1	GO:0005249|GO:0006813|GO:0016020
Solyc01g010087.1.1	GO:0006508|GO:0008234
Solyc01g010135.1.1	GO:0046983
Solyc01g010150.3.1	GO:0008152|GO:0016597
Solyc01g010160.3.1	GO:0004553|GO:0005975
Solyc01g010160.3.1	GO:0005975
Solyc01g010240.3.1	GO:0007275
Solyc01g010250.3.1	GO:0005975
Solyc01g010250.3.1	GO:0005975|GO:0006098|GO:0017057
Solyc01g010260.3.1	GO:0005506|GO:0016705|GO:0020037|GO:0055114
Solyc01g010260.3.1	GO:0016705|GO:0055114
Solyc01g010290.3.1	GO:0016021|GO:0071705
Solyc01g010290.3.1	GO:0071705
Solyc01g010295.1.1	GO:0016021|GO:0071705
Solyc01g010295.1.1	GO:0071705
Solyc01g010300.1.1	GO:0003677|GO:0046983
Solyc01g010350.3.1	GO:0005215|GO:0006810|GO:0016021
Solyc01g010360.3.1	GO:0019904
Solyc01g010370.3.1	GO:0008168
Solyc01g010390.3.1	GO:0004553|GO:0005975
Solyc01g010390.3.1	GO:0005975
Solyc01g010397.1.1	GO:0004553|GO:0005975
Solyc01g010397.1.1	GO:0005975
Solyc01g010410.3.1	GO:0046872
Solyc01g010480.3.1	GO:0000155|GO:0000160
Solyc01g010490.3.1	GO:0005506|GO:0016705|GO:0020037|GO:0055114
Solyc01g010490.3.1	GO:0016705|GO:0055114
Solyc01g010530.1.1	GO:0005215|GO:0016021|GO:0055085
Solyc01g010530.1.1	GO:0016020|GO:0022891|GO:0055085
Solyc01g010530.1.1	GO:0016021|GO:0022857|GO:0055085
Solyc01g010540.3.1	GO:0003723
Solyc01g010540.3.1	GO:0003735|GO:0006412|GO:0015935
Solyc01g010540.3.1	GO:0005622|GO:0019843
Solyc01g010580.3.1	GO:0003723
Solyc01g010580.3.1	GO:0003735|GO:0006412|GO:0015935
Solyc01g010580.3.1	GO:0005622|GO:0019843
Solyc01g010590.2.1	GO:0000413|GO:0003755|GO:0006457
Solyc01g010590.2.1	GO:0003755|GO:0006457
Solyc01g010600.3.1	GO:0003677
Solyc01g010600.3.1	GO:0003700|GO:0006355|GO:0043565
Solyc01g010600.3.1	GO:0006355|GO:0043565
Solyc01g010650.3.1	GO:0055085
Solyc01g010660.3.1	GO:0004672|GO:0005524|GO:0006468
Solyc01g010660.3.1	GO:0004672|GO:0006468
Solyc01g010660.3.1	GO:0005524
Solyc01g010700.3.1	GO:0003824
Solyc01g010710.3.1	GO:0004185|GO:0006508
Solyc01g010720.3.1	GO:0004185|GO:0006508
Solyc01g010740.3.1	GO:0030570
Solyc01g010760.3.1	GO:0005741|GO:0006820|GO:0008308|GO:0044070|GO:0055085
Solyc01g010760.3.1	GO:0005741|GO:0055085
Solyc01g010780.3.1	GO:0004672|GO:0005524|GO:0006468
Solyc01g010780.3.1	GO:0004672|GO:0006468
Solyc01g010780.3.1	GO:0005524
Solyc01g010790.1.1	GO:0005515
Solyc01g010820.3.1	GO:0006511|GO:0031625
Solyc01g010830.3.1	GO:0008152|GO:0016787
Solyc01g010860.3.1	GO:0005506|GO:0006633|GO:0016491|GO:0055114
Solyc01g010870.3.1	GO:0008168
Solyc01g010880.3.1	GO:0008270
Solyc01g010890.3.1	GO:0005576
Solyc01g010890.3.1	GO:0009664
Solyc01g010900.3.1	GO:0005506|GO:0016705|GO:0020037|GO:0055114
Solyc01g010910.2.1	GO:0003677
Solyc01g010937.1.1	GO:0003676
Solyc01g010937.1.1	GO:0003677
Solyc01g010937.1.1	GO:0046983
Solyc01g010940.3.1	GO:0006810|GO:0016021
Solyc01g010950.3.1	GO:0004672|GO:0005524|GO:0006468
Solyc01g010950.3.1	GO:0004672|GO:0006468
Solyc01g010950.3.1	GO:0005515
Solyc01g010950.3.1	GO:0005524
Solyc01g010960.2.1	GO:0003735|GO:0005622|GO:0005840|GO:0006412
Solyc01g010970.3.1	GO:0003676
Solyc01g010970.3.1	GO:0005515
Solyc01g011000.3.1	GO:0003723|GO:0003746|GO:0006452|GO:0043022|GO:0045901|GO:0045905
Solyc01g011000.3.1	GO:0003723|GO:0003746|GO:0043022|GO:0045901
Solyc01g011030.3.1	GO:0005515|GO:0008270
Solyc01g011040.3.1	GO:0005515
Solyc01g011050.3.1	GO:0005515
Solyc01g011090.3.1	GO:0000166|GO:0046872
Solyc01g011090.3.1	GO:0000287|GO:0004012|GO:0005524|GO:0015914|GO:0016021
Solyc01g011092.1.1	GO:0000166|GO:0046872
Solyc01g011092.1.1	GO:0000287|GO:0004012|GO:0005524|GO:0015914|GO:0016021
Solyc01g011093.1.1	GO:0000166
Solyc01g011093.1.1	GO:0000166|GO:0046872
Solyc01g011093.1.1	GO:0000287|GO:0004012|GO:0005524|GO:0015914|GO:0016021
